EventId,EventTemplate,Occurrences
88e83c9a,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 12:42:41 GMT]}>",1
e76a610c,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 12:42:40 GMT]}>",1
bf5b21f8,"Left ticket info is : Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]})",1
b3dd69a4,"Left ticket info <*> <*> <*> <*> <*> startStation=shanghai, destStation=suzhou), <*> startStation=shanghai, destStation=suzhou), <*> startStation=shanghai, destStation=suzhou), <*> startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, <*>",6
2c34aae5,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 <*> GMT]}>",4
fda7f74d,"Left ticket info <*> <*> <*> <*> <*> startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, <*>",4
d968a55c,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 <*> GMT]}>",2
10549b4e,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 <*> GMT]}>",2
ff65efbe,[Food Service]!!!!!!!!!!!!!!!foodstore= 2   suzhou   Roman Holiday,3
6cfa9ada,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@7d286fb6, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3eb77ea8, org.springframework.security.web.context.SecurityContextPersistenceFilter@1fb19a0, org.springframework.security.web.header.HeaderWriterFilter@5e3d57c7, org.springframework.web.filter.CorsFilter@7b8b43c7, org.springframework.security.web.authentication.logout.LogoutFilter@418c5a9c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3370f42, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6ee4d9ab, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5a5338df, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7aaca91a, org.springframework.security.web.session.SessionManagementFilter@732d0d24, org.springframework.security.web.access.ExceptionTranslationFilter@6bf08014, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4278284b]",1
2697bbb0,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@2931522b, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7674b62c, org.springframework.security.web.context.SecurityContextPersistenceFilter@1d483de4, org.springframework.security.web.header.HeaderWriterFilter@5c669da8, org.springframework.web.filter.CorsFilter@19e7a160, org.springframework.security.web.authentication.logout.LogoutFilter@934b6cb, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2b175c00, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4032d386, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@28d18df5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@662706a7, org.springframework.security.web.session.SessionManagementFilter@31920ade, org.springframework.security.web.access.ExceptionTranslationFilter@6337c201, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@563e4951]",1
c52fcf03,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1bae316d, org.springframework.security.web.context.SecurityContextPersistenceFilter@2812b107, org.springframework.security.web.header.HeaderWriterFilter@1f75a668, org.springframework.security.web.authentication.logout.LogoutFilter@5be49b60, edu.fudan.common.security.jwt.JWTFilter@147a5d08, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4e31276e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@198d6542, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6676f6a0, org.springframework.security.web.session.SessionManagementFilter@4b7dc788, org.springframework.security.web.access.ExceptionTranslationFilter@7d3d101b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@727eb8cb]",1
2f1f1f8e,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7c51f34b, org.springframework.security.web.context.SecurityContextPersistenceFilter@4b34fff9, org.springframework.security.web.header.HeaderWriterFilter@421e361, org.springframework.security.web.authentication.logout.LogoutFilter@45ac5f9b, edu.fudan.common.security.jwt.JWTFilter@5495333e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@127a7a2e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@57c03d88, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2a225dd7, org.springframework.security.web.session.SessionManagementFilter@389c4eb1, org.springframework.security.web.access.ExceptionTranslationFilter@a307a8c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@12a94400]",1
7eebde1b,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@7ef27d7f, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@490caf5f, org.springframework.security.web.context.SecurityContextPersistenceFilter@518caac3, org.springframework.security.web.header.HeaderWriterFilter@45ac5f9b, org.springframework.web.filter.CorsFilter@6337c201, org.springframework.security.web.authentication.logout.LogoutFilter@6c372fe6, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5b3f61ff, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@68034211, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4f74980d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5c669da8, org.springframework.security.web.session.SessionManagementFilter@135606db, org.springframework.security.web.access.ExceptionTranslationFilter@6d7fc27, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1722011b]",1
b950fadd,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@421e361, org.springframework.security.web.context.SecurityContextPersistenceFilter@53b7f657, org.springframework.security.web.header.HeaderWriterFilter@6b6776cb, org.springframework.security.web.authentication.logout.LogoutFilter@79c97cb, edu.fudan.common.security.jwt.JWTFilter@59d4cd39, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5a37d3ed, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6b58b9e9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@389c4eb1, org.springframework.security.web.session.SessionManagementFilter@1787bc24, org.springframework.security.web.access.ExceptionTranslationFilter@7fc4780b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1bab8268]",1
e8205bc2,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@20d7d6fb, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4ef782af, org.springframework.security.web.context.SecurityContextPersistenceFilter@f627d13, org.springframework.security.web.header.HeaderWriterFilter@6ea2bc93, org.springframework.web.filter.CorsFilter@11d8ae8b, org.springframework.security.web.authentication.logout.LogoutFilter@3224a577, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@1b266842, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4e928fbf, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@352ff4da, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@479cbee5, org.springframework.security.web.session.SessionManagementFilter@3116c353, org.springframework.security.web.access.ExceptionTranslationFilter@4fa1c212, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@463fd068]",1
